ZIP_CODE,Composite_Metric
15237,0.6275243773631022
15238,0.17871900283503223
15239,0.30243776639959113
15241,0.30106143373722566
15243,0.20013835979832176
15260,0.0
15275,6.57364251177966e-05
15282,0.0847659118523576
15290,0.0
15301,0.7319013113201577
15310,0.003488942799772696
15311,0.017270544601277645
15312,0.05482399908582448
15313,0.0056410551391122415
15314,0.04748331965024885
15315,0.010090788531208419
15316,0.002717714640504165
15317,0.6073728288390137
15320,0.07888514319471304
15321,0.025384073731992744
15322,0.02345846246807641
15323,0.057067268825219904
15324,0.009937952835824144
15325,0.004601348686158191
15327,0.018328371982072947
15329,0.02197085723645559
15330,0.08040817252997244
15331,0.010198208196601628
15332,0.13729195776707143
15333,0.024674451301425628
15334,0.004348660086306726
15337,0.008112102556705499
15338,0.02321892944460245
15340,0.018365893195399448
15341,0.009573097333464623
15342,0.07857551493267255
15344,0.018880743435447437
15345,0.01946061090751292
15346,0.007370152233967022
15347,0.003918259671165162
15348,0.0012141955086686076
15349,0.02317255955656289
15350,0.009578689096885072
15351,0.015736499131035524
15352,0.01113505502236812
15353,0.0011769819838604158
15357,0.022783877822342744
15358,0.01707215672858724
15359,0.0028618521778956563
15360,0.025318559442843933
15361,0.0035121526253896547
15362,0.010106259174751116
15363,0.009921684837651653
15364,0.010084262003430995
15365,0.0029375969132441355
15366,0.007411270547536864
15367,0.12791704419467362
15368,0.005489281517447812
15370,0.1939859999611079
15376,0.021741290946110207
15377,0.009085557268779031
15378,0.0005789470943388264
15379,0.0010787538561088331
15380,0.008360155034133378
15401,0.4432129977091463
15410,0.01473703617498045
15411,0.009667435319205412
15412,0.0035274481821762713
15413,0.005491138065782372
15416,0.006919895892413431
15417,0.11639811279394616
15419,0.06217166894363809
15420,0.00326925515655278
15421,0.0012396402021874404
15422,0.003926942649665864
15423,0.02814002365995692
15424,0.02922221943636024
15425,0.27194770653581496
15427,0.013669831847026317
15428,0.027535789402736714
15429,0.006814750231873565
15430,0.004265463281807711
15431,0.06250587338944873
15432,0.005645892915511328
15433,0.011286949699552924
15434,0.00474640498050395
15435,0.0016855812020942185
15436,0.03619275938490475
15437,0.039036519960925206
15438,0.03375826442580708
15440,0.0020948432404506094
15442,0.030445150449002333
15443,0.0019295663963110974
15444,0.008756096673374805
15445,0.04280682051992705
15446,0.0023598999801509434
15447,0.002572583666419814
15448,0.0027880457941609374
15449,0.006369653482904273
15450,0.024649885005615223
15451,0.012675503646028173
15454,0.002776764083683568
15455,0.009122079446237604
15456,0.03579514883715844
15458,0.03843848740137032
15459,0.02309683293282812
15460,0.0020610216838715064
15461,0.05389774972164457
15462,0.002376932140396585
15463,0.00406447033881247
15464,0.025604853360978775
15465,0.005558918076638511
15466,0.006184569363902303
15467,0.0019803670152017724
15468,0.039516203869276414
15469,0.03182533894947212
15470,0.008299425350881955
15472,0.002741606670876455
15473,0.05211161184716184
15474,0.029897211449190504
15475,0.01621489234396043
15476,0.0009909554697079318
15477,0.012977541578244284
15478,0.08240436294418448
15479,0.03281400567201021
15480,0.023974194762929796
15482,0.004235162224076401
15483,0.004923659117727562
15484,0.012668766972099043
15486,0.029192396072656418
15488,0.0013811862176402276
15489,0.00577574257136766
15490,0.003625454348646848
15492,0.00247867604338738
15501,0.23178615515128576
15502,0.0019558518510450927
15510,0.025082220022106673
15520,0.006416373658398055
15521,0.02792337918813772
15522,0.16730353266153425
15530,0.06989752706762081
15531,0.0509772343963936
15532,0.002126571639105064
15533,0.017086609133558927
15534,0.013323954753114356
15535,0.029142572325332412
15536,0.0053891272537839995
15537,0.12031028793103239
15538,0.009756842151895914
15539,0.0042609529240941
15540,0.004769418623266526
15541,0.050993349060477186
15542,0.015074310823469404
15544,0.0017520512365758521
15545,0.04160902293496159
15546,0.008249717804801887
15547,0.014575566242860164
15550,0.02516450087709824
15551,0.007935416097775632
15552,0.0860001502806815
15554,0.03349786733270521
15555,0.0013899506157659166
15557,0.048755949502844516
15558,0.02923592059498925
15559,0.028636284575439555
15560,0.002248917942911442
15561,0.0019113926315033882
15562,0.004940904415646293
15563,0.04028620297380363
15564,0.001556531215200103
15565,0.00011358537219362418
15601,0.8465108376646254
15610,0.06350397539085678
15611,0.0042432563642649
15612,0.005602877395340924
15613,0.18701461161615862
15615,0.00360949400442139
15616,0.005960388327044779
15617,0.0035146986815452713
15618,0.03554179329738675
15619,0.005610321242002068
15620,0.008488925999124623
15622,0.019763564704307394
15623,0.012487608950326159
15624,0.006838137792752834
15625,0.000693730501694103
15626,0.07246987526291757
15627,0.09600592912735784
15628,0.006570324615360125
15629,0.008981592541059624
15631,0.013459465064847938
15632,0.13825095581888155
15633,0.007355704597471018
15634,0.0064878625383404205
15635,0.0020859965429572357
15636,0.06468277972131019
15637,0.022961493549909694
15638,0.0011376729252078254
15639,0.030858015104959162
15640,0.006112411875125197
15641,0.007103288915666853
15642,0.6692022561315304
15644,0.2764601151760129
15646,0.0022635132871247593
15647,0.00035158086520566275
15650,0.39520274468783495
15655,0.0038437300602664898
15656,0.13883356803136074
15658,0.12518041397699264
15660,0.004342270304391195
15661,0.013069275324256321
15662,0.01764976815673855
15663,0.008076997828294533
15665,0.019547173108623535
15666,0.2262828645399341
15668,0.19843749780183365
15670,0.047270586258102536
15671,0.008456044225422926
15672,0.04827370779266929
15673,0.018033021651137515
15674,0.004958969374461874
15675,0.01540031050533424
15676,0.009474007263343014
15677,0.005762262527960343
15678,0.009549463729565897
15679,0.03951945956886621
15680,0.003710976910797266
15681,0.0675526650377012
15682,0.0040188452599424765
15683,0.11717732425265943
15684,0.005334382056667526
15686,0.015284017809412055
15687,0.01774665125337286
15688,0.01398248974700884
15689,0.001955181609150038
15690,0.13337047222342335
15691,0.005538645607690372
15692,0.012850523626663803
15693,0.004764545674245967
15695,0.004348492719805983
15696,0.003991259266159217
15697,0.04339867064083022
15698,0.008077335372704424
15701,0.4569780532550535
15705,0.05132597108973847
15710,0.002823292315748979
15711,0.004381992078519198
15712,0.0014897198210332035
15713,0.00441411243211879
15714,0.0665569060820887
15715,0.007551288273039117
15716,0.005434581854670266
15717,0.14421648735080947
15720,0.003975529397309428
15721,0.0025320878379530305
15722,0.03153513363512149
15723,0.0002449854643343955
15724,0.03248792054571277
15725,0.018358157580598312
15727,0.0033192401028931907
15728,0.04729407003187701
15729,0.016157690330453126
15730,0.002442078156171293
15731,0.005028356499572249
15732,0.021779585183554436
15733,0.001738549776112494
15734,0.004878769629297143
15736,0.005118342861772486
15737,0.001778591786120991
15738,0.002145531751617106
15739,0.005989374541695262
15741,0.0009169415994292506
15742,0.014013722649871867
15744,0.0005823478402392222
15745,0.004296074581974845
15746,0.0016881729833106982
15747,0.02543273747390117
15748,0.10324230353537484
15750,0.0040912796761660266
15752,0.0004952414903392668
15753,0.006097246701941433
15754,0.004436041597490826
15756,0.0026889163358800924
15757,0.01970171595206599
15759,0.04138361718548908
15760,0.0015550629311764691
15761,0.0025563059673397843
15762,0.013137965743191597
15763,0.00020917243680317963
15764,0.0013265467763447106
15765,0.025578705251110053
15767,0.20151094825266475
15770,0.002866430026551275
15771,0.013945754106864706
15772,0.0243066661225654
15773,0.006646463820772573
15774,0.042095038216931294
15775,0.008355959199835608
15776,0.0005524445648347218
15777,0.0011323379892642705
15778,0.005010798241359158
15779,0.007513363175144434
15780,0.0018752287845985496
15781,0.0015846583425668133
15783,0.0013351820857322502
15784,0.0009963951173794143
15801,0.2940496712274877
15821,0.001342246422416516
15823,0.017330602428632835
15824,0.07480671241276711
15825,0.13884879873289238
15827,0.005546938787056608
15828,0.002933167430224742
15829,0.017901652154479312
15831,0.0005676051313631758
15832,0.0038447449195181437
15834,0.0625222847615749
15840,0.026655316140304516
15841,0.0028223008562403454
15845,0.04126635756454125
15846,0.04731940861214707
15847,0.000703017509770388
15848,0.01159008683079308
15849,0.01821981686499118
15851,0.09663316212524307
15853,0.09010284753149583
15856,0.012938084950191059
15857,0.19230204797276174
15860,0.01701873690520392
15861,0.0017331814873650458
15863,0.0021726820977256527
15864,0.025597967867135394
15865,0.01523430343006815
15866,0.002678031452394066
15868,0.02623806337536488
15870,0.0174993377478949
15901,0.05460442867990558
15902,0.16600258896817965
15904,0.2473046816253702
15905,0.2954613485285219
15906,0.13884497473811613
15909,0.0739437481610348
15920,0.008751596813303448
15921,0.004726835554896096
15922,0.0013497668875676625
15923,0.022255178748953938
15924,0.013429644808925854
15925,0.002041602975224961
15926,0.03603417946368059
15927,0.012137233740367258
15928,0.02809092550470073
15929,0.0019890719203516957
15930,0.005853999329730551
15931,0.13270979852544756
15934,0.0
15935,0.04341978849854149
15936,0.023198551695851506
15937,0.01007604712776754
15938,0.03481650255561152
15940,0.05222327407377536
15942,0.028137506076612452
15943,0.05644581570337047
15944,0.041361642804695856
15945,0.0021738734546920785
15946,0.09772530984744011
15948,0.006594364183341013
15949,0.0069828653128268005
15951,0.00866553739970154
15952,0.017978815563846236
15953,0.0007550596886222282
15954,0.03474087422424465
15955,0.033243360130694136
15956,0.037471318409820105
15957,0.005170864923653025
15958,0.02946684171822489
15960,0.002691985016144031
15961,0.013473992735269029
15962,0.005737575752348869
15963,0.15013900676922606
16001,0.5895705197059038
16002,0.23137454527966553
16020,0.016583281361899887
16022,0.00498330710775483
16023,0.0677717420885773
16024,0.004501895869691713
16025,0.0681466082834851
16027,0.005457039497974474
16028,0.029173591214473174
16029,0.012586734915180545
16030,0.003820810772133667
16033,0.10370203009308417
16034,0.02684274875367577
16035,0.0028787140473698946
16036,0.004375402593282568
16037,0.06723107173806357
16038,0.050550910908376795
16040,0.013017379689279397
16041,0.03012754649406217
16045,0.016412740541601297
16046,0.24568729297694272
16048,0.002177270778106929
16049,0.04304035650278966
16050,0.015842857004465014
16051,0.04332219348547169
16052,0.03523200133703729
16053,0.055913749160047176
16054,0.005544387605786811
16055,0.11879155177650946
16056,0.0637982105176119
16057,0.22006449253176202
16059,0.13017165524071334
16061,0.04074853720181817
16063,0.11780500473430772
16066,0.45744869193438514
16101,0.45550429694145883
16102,0.07694455874323736
16105,0.2333796360065763
16110,0.0071928458537782285
16111,0.016063684894674354
16112,0.021431702694581254
16113,0.005607111992863992
16114,0.00854222193204574
16115,0.04999785174956047
16116,0.039541095106113394
16117,0.23324854783357468
16120,0.03397197906613122
16121,0.059428854887966974
16123,0.04011761566376716
16124,0.02290994134413509
16125,0.25711035900734125
16127,0.225229709919896
16130,0.030065885709065224
16131,0.012950235047361114
16132,0.00491236602185239
16133,0.021235356731802657
16134,0.054829164411783475
16136,0.010838381239246481
16137,0.17919331370165925
16140,0.004807556680350352
16141,0.0237535895781662
16142,0.07481317012209522
16143,0.030412846523465098
16145,0.03786572478147113
16146,0.1962314470423831
16148,0.24639949197534672
16150,0.10621729191960391
16151,0.0011529754156139628
16153,0.030773886734600447
16154,0.029110741795911103
16155,0.002542122206279225
16156,0.04332350783347588
16157,0.04397675060643101
16159,0.0688339804441942
16160,0.013114306242599834
16161,0.00924040103657458
16172,0.013690470061829609
16201,0.24364714464089468
16210,0.010523144060492345
16211,0.0008576982494713813
16212,0.0035433625987488933
16213,0.001819434705977811
16214,0.13507591376302466
16217,0.00161818779935717
16218,0.016724503300800515
16220,0.0019058804046325104
16222,0.03798638301350583
16223,0.0012196358005030765
16224,0.014100191749268493
16226,0.11828193678238225
16228,0.004770169651001217
16229,0.08063212150746875
16230,0.007269468857148215
16232,0.06124451427329051
16233,0.01603185022398204
16235,0.017182090439657065
16236,0.004023284644106153
16238,0.005763138893121748
16239,0.04880158289349335
16240,0.022354583645683657
16242,0.06299420535452957
16244,0.005010117091483728
16245,0.004355753442570291
16246,0.0026809425981305685
16248,0.04504325497982092
16249,0.029012161199628725
16250,0.005153989728543467
16253,0.0019726706703780315
16254,0.051433746496519786
16255,0.0262744659895773
16256,0.022168498814530802
16258,0.02466955530391204
16259,0.030706810971247542
16260,0.005707630697743988
16262,0.043159155139295184
16263,0.004273159582762224
16301,0.21525120252072832
16311,0.006163450141586629
16312,0.0
16313,0.028061731055923328
16314,0.07488848862450188
16316,0.07044438923279776
16317,0.01888508586125375
16319,0.01860834995290635
16321,0.00021520465567612067
16322,0.0015179750551318496
16323,0.2261749974675573
16326,0.0032183414951156173
16327,0.0365240409562755
16328,0.0035232657659205937
16329,0.006486925842309257
16331,0.0015430412508167352
16332,0.0007360275437947578
16333,0.004181588600525942
16334,0.0059257980286610765
16335,0.4026874607259427
16340,0.025054706197917696
16341,0.02595339021382295
16342,0.03596971272204398
16343,0.008474024920088197
16344,0.0063074398689479715
16345,0.05308746049161336
16346,0.04713058320099742
16347,0.023512605720332758
16350,0.03317570715699289
16351,0.02471075989819217
16352,0.002821455935620644
16353,0.0427263112689825
16354,0.15324813753406427
16360,0.018661329661557917
16361,0.000418985104074634
16362,0.014494466437246882
16364,0.01955414197584949
16365,0.2589208158615376
16370,0.0041593572449389864
16371,0.042965604743099683
16372,0.008484962903569497
16373,0.04271291596030937
16374,0.023505188585853827
16401,0.05849017036460834
16402,0.010211541757669316
16403,0.10054125449012022
16404,0.04467283837383374
16405,0.008188667891029344
16406,0.048955107096341946
16407,0.15704074371877744
16410,0.028368776933986508
16411,0.02122814376827371
16412,0.14780342748431838
16415,0.13610894234300344
16416,0.0021340016467503915
16417,0.1275853339842573
16420,0.0067790238007707755
16421,0.03505587219262578
16422,0.0034226856692176457
16423,0.052712355731775136
16424,0.06412872080695518
16426,0.051307567936285714
16427,0.00253574997558603
16428,0.17657129063227403
16430,0.0025969033566578905
16433,0.07422985896985985
16434,0.03794828383713117
16435,0.0245540040054591
16436,0.010813854640671416
16438,0.10813816088217307
16440,0.011498522647187726
16441,0.13219964572736093
16442,0.04253657958955646
16443,0.013878845393425605
16444,0.015198652841529332
16475,0.02398412991805276
16501,0.024524272121781873
16502,0.22773582718567653
16503,0.20858818733493917
16504,0.22951770295891402
16505,0.24092976880697792
16506,0.35148040116673973
16507,0.13534002521259347
16508,0.2237968743715363
16509,0.4068472700175567
16510,0.35438663361655476
16511,0.15949176338098783
16546,0.016553263926633366
16550,0.0
16563,0.02234264308333865
16601,0.4762124354959605
16602,0.40348426163018153
16611,0.03626698743722553
16613,0.022779918609343454
16616,0.002168027675427932
16617,0.037288213162107293
16619,0.003954826629514189
16620,0.0052319213349284145
16621,0.009703892936963894
16622,0.0015925290986528793
16623,0.008129056902998734
16624,0.002659489482375102
16625,0.05442434454998483
16627,0.034624627848393014
16630,0.07487805746982305
16631,0.00081336582820528
16633,0.0051490041273000945
16634,0.003924677641514373
16635,0.17885501516959784
16636,0.01309198790040663
16637,0.0371136391762472
16638,0.0008624193678464337
16639,0.022062391116240563
16640,0.01292798009114253
16641,0.0355815625751329
16645,0.0031164903891810537
16646,0.03212667040247702
16647,0.011067854108234083
16648,0.21339896301811256
16650,0.023562889093149735
16651,0.07531523524747882
16652,0.22785245755595235
16654,0.022797922869101272
16655,0.01934202357603633
16656,0.017596942338661322
16657,0.020614508000974162
16659,0.0025451198540821117
16661,0.013594859045401994
16662,0.07934788150639305
16664,0.027919341986703157
16665,0.005505061394059617
16666,0.04535449306053024
16667,0.02056469498700139
16668,0.05064498804167894
16669,0.028680265920290743
16670,0.0009481464033739658
16671,0.006370298931586202
16672,0.0035270903083605893
16673,0.07651502983590447
16674,0.006726007198329692
16675,0.0011464451778328407
16677,0.004817128843023798
16678,0.03538596024118159
16679,0.009739824547904254
16680,0.004420387211623391
16682,0.0016567911035391494
16683,0.004532856032049271
16684,0.0005308018393911903
16685,0.004164807739577836
16686,0.19749757460546655
16689,0.0057694681594000425
16691,0.0040890680948718365
16692,0.011284815145801602
16693,0.05949170544897481
16694,0.0044783427822491515
16695,0.014005278840448627
16699,0.0
16701,0.24394611030632712
16720,0.017097902511451553
16724,0.0016493732391750094
16725,0.000592208566197046
16726,0.008128242181871758
16727,0.0021588043148259997
16729,0.010920079924141818
16730,0.001869876338748301
16731,0.035422866477798284
16732,0.0020377856499606906
16733,0.0032048177495115062
16734,0.0032367388840408213
16735,0.08935302112761814
16738,0.027512234489004507
16740,0.013200003145897182
16743,0.052277098795376495
16744,0.0031635107955215423
16745,0.009704254062513962
16746,0.014489163011377348
16748,0.040693928038788345
16749,0.05467724593395047
16750,0.00825609108822868
16801,0.666687871629713
16802,0.1812932837746348
16803,0.3668548546517036
16820,0.016844773006844217
16821,0.0038890984094935997
16822,0.028185347013645622
16823,0.4188121743917712
16825,0.003147437323953918
16826,0.006096438918787031
16827,0.06908319217232395
16828,0.06530749505909642
16829,0.009566975917780354
16830,0.19306370551756497
16832,0.004336475795957218
16833,0.07563245652765176
16834,0.010103060788211776
16835,0.0038473642144306753
16836,0.016473381120670785
16837,0.0013500574462464664
16838,0.026969378890284397
16839,0.006470381106327541
16840,0.0051350317432499425
16841,0.09382917185970602
16843,0.00811315551764832
16844,0.037980232765669614
16845,0.014324558539894975
16847,0.0060936465198603885
16848,0.0032129177268254354
16849,0.0016834550481200983
16851,0.019045939380587483
16852,0.003299693105422368
16853,0.005017499051678297
16854,0.00933613912566523
16855,0.0009341719264054911
16856,0.0011620313218265394
16858,0.056548740396333466
16859,0.007024975532841948
16860,0.005525989414249301
16861,0.003954761624947323
16863,0.008032473820017746
16864,0.001652207801227952
16865,0.020610002352098273
16866,0.13775709733245806
16868,0.01790405669606995
16870,0.10329461332415768
16871,0.0010731191180274192
16872,0.01762981200392533
16874,0.018881692682790593
16875,0.05417069808520347
16876,0.003390536374475239
16877,0.029699269655977693
16878,0.02612824504498562
16879,0.006148405737663338
16881,0.03622709281313067
16882,0.006813197130644942
16901,0.15762023138613915
16910,0.0011231841923434608
16911,0.0038519885521800562
16912,0.035166313742094585
16914,0.03283691547048773
16915,0.08659153853707871
16917,0.015948441925882545
16920,0.02720539597303597
16921,0.008857076523916967
16922,0.025887666739059886
16923,0.019255593565465506
16925,0.04508816313817113
16926,0.013898009597375804
16927,0.0070291706548168565
16928,0.02162891859975991
16929,0.03477988439489795
16930,0.01597211816094112
16932,0.010967535790078545
16933,0.09252341251880956
16935,0.01670821659384531
16936,0.03140410992638066
16937,0.0018905950002214462
16938,0.011226072053388743
16939,0.005281138647130991
16940,0.0008024403554827113
16941,0.001380020255761947
16942,0.011553480387560641
16943,0.005901643344786437
16946,0.036880905397623884
16947,0.06620181680924052
16948,0.022714772198178943
16950,0.047492258347090026
17002,0.007281466637222484
17003,0.17887013333897145
17004,0.06391847670245268
17005,0.004135062201030745
17006,0.012276394184983153
17007,0.0823747061914313
17009,0.02487838263207588
17010,0.004607442095085431
17011,0.5310300562812867
17013,0.5171157116608288
17014,0.0024967822109081025
17015,0.3549767465509929
17016,0.014692903267696534
17017,0.021872087386304116
17018,0.0607671417251885
17019,0.2714004787367099
17020,0.12552787399429952
17021,0.014777170390896516
17022,0.4559736918032381
17023,0.04780258044082524
17024,0.027411251389558213
17025,0.24532666642648188
17026,0.050911976932426335
17027,0.041208902093543456
17028,0.053504359489498256
17029,0.004189587938694036
17030,0.007706341648775677
17032,0.10952021318825259
17033,0.2547760784617263
17034,0.037749240264003676
17035,0.01163702960049558
17036,0.3141481706717331
17037,0.01205380969928322
17038,0.12009312831002908
17039,0.0012091161154903927
17040,0.03242764868673215
17041,0.0037081629279134753
17042,0.554369594441503
17043,0.08706367122364127
17044,0.2960583439322283
17045,0.05146809342233777
17046,0.4425336765117802
17047,0.03576942588358198
17048,0.051679492138906345
17049,0.03850176872119332
17050,0.5857090348783818
17051,0.0696118188109068
17052,0.022066125758488615
17053,0.07650141185707221
17054,0.002767369229574965
17055,0.5776927138707568
17056,0.0007207948205834411
17057,0.3414782513444735
17058,0.0237028441594547
17059,0.11332013374685562
17060,0.014314120011424644
17061,0.0972505214591683
17062,0.05837614580310997
17063,0.047780773045175765
17064,0.013558124511005184
17065,0.05375401771196364
17066,0.06923984706068279
17067,0.21824511418524187
17068,0.06373260091426304
17069,0.004719891123930319
17070,0.2518211479072855
17071,0.0016299997091079829
17073,0.07254581965797857
17074,0.1045889724674788
17075,0.002353613702318636
17076,0.0021322119136903
17077,0.0007571907135159559
17078,0.32096730637432797
17080,0.0041524504093725725
17081,0.004751020929052726
17082,0.042152792282630316
17084,0.06509168346068553
17086,0.03065908286323168
17087,0.03460587799909968
17088,0.009977646805001785
17090,0.08088226528680062
17093,0.015284754194135945
17094,0.03405763301508524
17097,0.01154221385633621
17098,0.03353577709446371
17099,0.018523239670033657
17101,0.03331719579968418
17102,0.12233250802666024
17103,0.17036447481427835
17104,0.25245794890033146
17109,0.37069419000880494
17110,0.37914453453328234
17111,0.5353924495602503
17112,0.5438387682595975
17113,0.1564421409880138
17120,0.0
17201,0.4023177064353608
17202,0.45583644029008263
17210,0.002680580902329614
17211,0.006725744507180268
17212,0.007781398181116261
17213,0.010052862718987778
17214,0.011920426612922917
17215,0.0027910166813832032
17217,0.0016384787320982805
17219,0.006003002253118056
17220,0.005950306524453787
17221,0.007483397548874525
17222,0.1512202922747573
17223,0.004379835043612495
17224,0.02685819923109188
17225,0.2923920583044911
17228,0.015008143690426214
17229,0.0180609747975842
17232,0.0007139662458138168
17233,0.07712435863433321
17235,0.010881829378253157
17236,0.11536722215936168
17237,0.028331032598374845
17238,0.027906252058697286
17239,0.0023394121792639487
17240,0.05109143284260359
17241,0.15782125164274038
17243,0.02001228205491691
17244,0.029339135179755168
17246,0.007811921295786294
17247,0.006976358964204553
17249,0.004917411843680192
17250,0.0017499950289118493
17251,0.0011203620425294704
17252,0.05567837773665936
17253,0.004837968819650514
17254,0.006980492169638919
17255,0.01689652720633163
17257,0.40438305109690015
17260,0.014089178659122816
17261,0.0006702978270849336
17262,0.013616580223913124
17263,0.009900491919727469
17264,0.03276210826477422
17265,0.005936094593808095
17266,0.007694393037115091
17267,0.039753331666281526
17268,0.4055573814051751
17271,0.0068708576064435735
17301,0.05929503444775146
17302,0.03935906937984714
17303,0.00555537661369384
17304,0.03895816428389921
17306,0.008129789058940113
17307,0.08302751112594638
17309,0.026076919665454605
17311,0.0028496537705005355
17313,0.15252839167588259
17314,0.08320699135281978
17315,0.39203879612194276
17316,0.1223287035538648
17317,0.00563650627225118
17318,0.0064166517175116445
17319,0.1612927103888298
17320,0.11844077278129625
17321,0.03311818233646734
17322,0.08686558603612643
17323,0.0014244233852919634
17324,0.05523541871707333
17325,0.42495748208757844
17327,0.1166156520509005
17329,0.04120930587900326
17331,0.7770940143917745
17339,0.09146712116397533
17340,0.15906409629638918
17342,0.008191321187683842
17343,0.0018253171985810153
17344,0.04949295552957636
17345,0.11948458273383125
17347,0.0918029016559207
17349,0.11491692177626706
17350,0.19427295507381417
17352,0.023188533051682742
17353,0.04036993383953056
17355,0.004969380038556793
17356,0.3307593217512901
17360,0.07976931778735996
17361,0.09147963787067215
17362,0.20305318633988578
17363,0.124779451368392
17364,0.05501859018727832
17365,0.038946020994189916
17366,0.08518826809602896
17368,0.08908037260907589
17370,0.08750853137072176
17371,0.0049305901902212965
17372,0.05525151906483153
17401,0.25333764055954744
17402,0.5174490196626491
17403,0.5693798437069286
17404,0.5375345750510273
17406,0.34229343956507985
17407,0.03739840580706781
17408,0.3441865223221402
17501,0.06506232081010756
17502,0.03877842530485141
17504,0.0018026863953809653
17505,0.01978464998376629
17506,0.006999655855523441
17507,0.0019848734386795864
17508,0.011032692224389136
17509,0.06057827776470004
17512,0.2685663047257677
17516,0.07376776913893328
17517,0.22062859012604544
17518,0.02011773711325226
17519,0.0876626340559184
17520,0.07107755685305388
17522,0.47539842896277695
17527,0.08721214554506018
17529,0.05817948804549378
17532,0.043752156612046865
17534,0.0010109759444824474
17535,0.03597290129353936
17536,0.045872453410472004
17538,0.11674970544572882
17540,0.15020550396059945
17543,0.645713179040136
17545,0.31625624753724435
17547,0.12026584651033001
17550,0.007086080836197183
17551,0.16758102460251692
17552,0.28271220825068355
17554,0.1060763160234374
17555,0.08635357157123652
17557,0.21195011868970634
17560,0.07293435576620776
17562,0.0560522462424137
17563,0.04807918842423602
17565,0.03185651486215864
17566,0.16659253323420362
17568,0.001729710408143452
17569,0.09311632225707793
17570,0.004651544068208003
17572,0.0502782920369571
17576,0.0
17578,0.08948530846497363
17579,0.08244779990175356
17581,0.0011418895201141326
17582,0.022364442354643157
17584,0.1615615193808725
17601,0.8069667839548035
17602,0.7171382962901756
17603,0.9713620376022696
17606,0.0048830697598895596
17701,0.627632620154863
17702,0.15252275148750982
17720,0.004131791736037412
17721,0.023306077649963047
17723,0.0010451052408912336
17724,0.06627838864443297
17727,0.0004088935493944808
17728,0.07050889323136181
17729,0.0015006866133124618
