ZIP_CODE,Sex and Age - Total population,Sex and Age - Total population - Male,Sex and Age - Total population - Female,Sex and Age - Total population - Sex ratio (males per 100 females),Sex and Age - Total population - Under 5 years,Sex and Age - Total population - 5 to 9 years,Sex and Age - Total population - 10 to 14 years,Sex and Age - Total population - 15 to 19 years,Sex and Age - Total population - 20 to 24 years,Sex and Age - Total population - 25 to 34 years,Sex and Age - Total population - 35 to 44 years,Sex and Age - Total population - 45 to 54 years,Sex and Age - Total population - 55 to 59 years,Sex and Age - Total population - 60 to 64 years,Sex and Age - Total population - 65 to 74 years,Sex and Age - Total population - 75 to 84 years,Sex and Age - Total population - 85 years and over,Sex and Age - Total population - Median age (years),Sex and Age - Total population - Under 18 years,Sex and Age - Total population - 16 years and over,Sex and Age - Total population - 18 years and over,Sex and Age - Total population - 21 years and over,Sex and Age - Total population - 62 years and over,Sex and Age - Total population - 65 years and over,Sex and Age - Total population - 18 years and over.1,Sex and Age - Total population - 18 years and over - Male,Sex and Age - Total population - 18 years and over - Female,Sex and Age - Total population - 18 years and over - Sex ratio (males per 100 females),Sex and Age - Total population - 65 years and over.1,Sex and Age - Total population - 65 years and over - Male,Sex and Age - Total population - 65 years and over - Female,Sex and Age - Total population - 65 years and over - Sex ratio (males per 100 females),Race - Total population,Race - Total population - One race,Race - Total population - Two or more races,Race - Total population - One race.1,Race - Total population - One race - White,Race - Total population - One race - Black or African American,Race - Total population - One race - American Indian and Alaska Native,Race - Total population - One race - American Indian and Alaska Native - Cherokee tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Chippewa tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Navajo tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Sioux tribal grouping,Race - Total population - One race - Asian,Race - Total population - One race - Asian - Asian Indian,Race - Total population - One race - Asian - Chinese,Race - Total population - One race - Asian - Filipino,Race - Total population - One race - Asian - Japanese,Race - Total population - One race - Asian - Korean,Race - Total population - One race - Asian - Vietnamese,Race - Total population - One race - Asian - Other Asian,Race - Total population - One race - Native Hawaiian and Other Pacific Islander,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Chamorro,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Samoan,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Race - Total population - One race - Some other race,Race - Total population - Two or more races.1,Race - Total population - Two or more races - White and Black or African American,Race - Total population - Two or more races - White and American Indian and Alaska Native,Race - Total population - Two or more races - White and Asian,Race - Total population - Two or more races - Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races - Total population,Race alone or in combination with one or more other races - Total population - White,Race alone or in combination with one or more other races - Total population - Black or African American,Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Race alone or in combination with one or more other races - Total population - Asian,Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races - Total population - Some other race,Hispanic or Latino and Race - Total population,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race),Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Mexican,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Puerto Rican,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Cuban,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Other Hispanic or Latino,Hispanic or Latino and Race - Total population - Not Hispanic or Latino,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - White alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Black or African American alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - American Indian and Alaska Native alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Asian alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Some other race alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races - Two races including Some other race,"Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races",Hispanic or Latino and Race - Total housing units,"Citizen, voting age population - Citizen, 18 and over population","Citizen, voting age population - Citizen, 18 and over population - Male","Citizen, voting age population - Citizen, 18 and over population - Female"
15001,32200,15662,16538,94.7,1213,1801,1779,1230,1650,3264,4228,4343,2775,3421,3912,1841,743,48.0,5693,27136,26507,25906,8505,6496,26507,12906,13601,94.9,6496,2932,3564,82.3,32200,30749,1451,30749,25982,4280,26,0.0,0.0,0.0,0.0,220,96,23,12.0,8.0,0,59,22,0.0,0.0,0.0,0.0,0.0,241,1451,526,75.0,45.0,104.0,32200,27212,5079,213,283,24.0,924,32200,723,278,264,0.0,181,31477,25659,4270,26.0,220,0.0,23.0,1279,508.0,771,16073,26240,12736,13504
15003,11414,5550,5864,94.6,477,774,485,614,622,1793,1100,1543,873,892,1388,590,263,44.0,2151,9626,9263,8994,2822,2241,9263,4483,4780,93.8,2241,972,1269,76.6,11414,10805,609,10805,9746,872,0,0.0,0.0,0.0,0.0,128,113,8,7.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,59,609,313,66.0,14.0,23.0,11414,10324,1230,89,196,97.0,155,11414,313,113,142,6.0,52,11101,9615,834,0.0,128,0.0,0.0,524,27.0,497,6121,9189,4455,4734
15004,377,200,177,113.0,0,0,48,41,25,84,44,85,12,16,22,0,0,30.1,70,307,307,288,30,22,307,152,155,98.1,22,22,0,-,377,362,15,362,362,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,15,0,15.0,0.0,0.0,377,377,0,15,0,0.0,0,377,0,0,0,0.0,0,377,362,0,0.0,0,0.0,0.0,15,0.0,15,194,307,152,155
15005,9295,4490,4805,93.4,282,411,376,539,453,812,1098,1198,813,857,1447,641,368,50.4,1407,8192,7888,7588,3038,2456,7888,3915,3973,98.5,2456,1083,1373,78.9,9295,8930,365,8930,8792,104,11,0.0,0.0,0.0,0.0,23,23,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,365,27,7.0,42.0,0.0,9295,9130,146,33,92,0.0,274,9295,159,54,12,0.0,93,9136,8775,102,6.0,23,0.0,0.0,230,139.0,91,4200,7881,3912,3969
15006,309.0,160.0,149.0,107.4,15.0,0.0,16.0,0.0,0.0,44.0,15.0,124.0,42.0,0.0,30.0,23.0,0.0,51.9,31.0,278.0,278.0,278.0,53.0,53.0,278.0,129.0,149.0,86.6,53.0,15.0,38.0,39.5,309.0,309.0,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,278.0,129.0,149.0
15007,594.0,126.0,468.0,26.9,0.0,31.0,0.0,0.0,0.0,21.0,0.0,24.0,68.0,65.0,129.0,162.0,94.0,73.2,31.0,563.0,563.0,563.0,420.0,385.0,563.0,110.0,453.0,24.3,385.0,61.0,324.0,18.8,594.0,594.0,0.0,594.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,594.0,573.0,0.0,0.0,0.0,0.0,21.0,594.0,0.0,0.0,0.0,0.0,0.0,594.0,573.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,165.0,563.0,110.0,453.0
15009,15813,7730,8083,95.6,811,846,1296,960,469,1495,1938,2022,927,1336,1786,1361,566,45.3,3532,12604,12281,11775,4400,3713,12281,5817,6464,90.0,3713,1454,2259,64.4,15813,15533,280,15533,15069,273,39,2.0,0.0,0.0,0.0,104,0,12,0.0,0.0,0,20,72,1.0,0.0,0.0,0.0,1.0,47,280,135,18.0,34.0,7.0,15813,15342,415,64,138,1.0,133,15813,270,91,44,10.0,125,15543,14934,273,2.0,104,1.0,0.0,229,56.0,173,7097,12244,5782,6462
15010,28863,14091,14772,95.4,1674,1799,1441,2213,1807,3461,3204,3176,1917,2078,3493,1604,996,40.7,6176,23555,22687,21370,7374,6093,22687,10804,11883,90.9,6093,2599,3494,74.4,28863,27820,1043,27820,25040,2406,3,0.0,0.0,0.0,0.0,159,12,70,5.0,18.0,35,0,19,0.0,0.0,0.0,0.0,0.0,212,1043,554,123.0,144.0,0.0,28863,25988,3077,142,318,6.0,406,28863,457,14,172,13.0,258,28406,24957,2385,3.0,159,0.0,45.0,857,63.0,794,13114,22481,10739,11742
15012,15275,7325,7950,92.1,830,730,737,731,859,1775,1435,2000,1388,1087,2039,1119,545,47.8,2792,12857,12483,12147,4189,3703,12483,6009,6474,92.8,3703,1495,2208,67.7,15275,14905,370,14905,14234,303,0,0.0,0.0,0.0,0.0,92,0,44,45.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,276,370,308,48.0,8.0,0.0,15275,14604,617,54,100,0.0,276,15275,286,210,11,0.0,65,14989,14132,294,0.0,92,0.0,101.0,370,0.0,370,7579,12372,5922,6450
15014,3135,1341,1794,74.7,140,119,172,128,322,215,575,267,435,226,364,139,33,41.8,530,2642,2605,2553,656,536,2605,1080,1525,70.8,536,180,356,50.6,3135,3127,8,3127,2871,235,0,0.0,0.0,0.0,0.0,13,0,0,13.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,8,0,0.0,0.0,0.0,3135,2879,235,0,13,0.0,16,3135,75,51,24,0.0,0,3060,2812,235,0.0,13,0.0,0.0,0,0.0,0,1675,2592,1080,1512
15015,1286,569,717,79.4,81,81,89,110,25,48,165,163,118,78,207,89,32,47.4,343,1027,943,922,383,328,943,449,494,90.9,328,158,170,92.9,1286,1261,25,1261,1226,4,0,0.0,0.0,0.0,0.0,31,0,31,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,25,0,0.0,0.0,0.0,1286,1236,4,0,46,15.0,10,1286,7,0,0,0.0,7,1279,1226,4,0.0,31,0.0,0.0,18,10.0,8,516,922,446,476
15017,16579,7961,8618,92.4,1013,1037,1038,628,659,2027,2429,1894,1069,1093,1918,941,833,43.3,3516,13375,13063,12823,4368,3692,13063,5890,7173,82.1,3692,1418,2274,62.4,16579,16033,546,16033,14771,543,32,0.0,0.0,0.0,0.0,632,431,116,32.0,0.0,53,0,0,0.0,0.0,0.0,0.0,0.0,55,546,194,83.0,58.0,7.0,16579,15310,744,149,690,0.0,259,16579,272,159,13,0.0,100,16307,14617,543,0.0,632,0.0,44.0,471,129.0,342,7867,12630,5679,6951
15018,1092,652,440,148.2,70,10,46,62,39,95,103,105,82,238,107,126,9,55.6,176,916,916,874,462,242,916,562,354,158.8,242,145,97,149.5,1092,1052,40,1052,821,47,0,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,0,184,0,0.0,0.0,0.0,0.0,0.0,0,40,40,0.0,0.0,0.0,1092,861,87,0,184,0.0,0,1092,0,0,0,0.0,0,1092,821,47,0.0,184,0.0,0.0,40,0.0,40,496,732,419,313
15019,1464,669,795,84.2,72,47,60,35,94,257,120,144,144,86,196,113,96,49.1,208,1271,1256,1225,459,405,1256,606,650,93.2,405,157,248,63.3,1464,1463,1,1463,1463,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1464,1464,0,1,0,0.0,0,1464,25,0,25,0.0,0,1439,1438,0,0.0,0,0.0,0.0,1,0.0,1,769,1256,606,650
15020,376.0,110.0,266.0,41.4,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,162.0,12.0,31.0,26.0,0.0,58.3,0.0,376.0,376.0,376.0,69.0,57.0,376.0,110.0,266.0,41.4,57.0,41.0,16.0,256.3,376.0,307.0,69.0,307.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,0.0,0.0,376.0,376.0,0.0,69.0,0.0,0.0,0.0,376.0,88.0,0.0,88.0,0.0,0.0,288.0,219.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,69.0,217.0,376.0,110.0,266.0
15021,6460,3151,3309,95.2,198,340,375,358,484,577,652,814,485,759,784,394,240,48.6,1133,5485,5327,5160,1920,1418,5327,2570,2757,93.2,1418,588,830,70.8,6460,6351,109,6351,6252,7,1,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,4,0,0,0.0,0.0,0.0,0.0,0.0,87,109,0,39.0,0.0,23.0,6460,6338,30,63,4,0.0,134,6460,148,47,13,0.0,88,6312,6162,7,1.0,4,0.0,72.0,66,4.0,62,3148,5306,2558,2748
15022,10327,5153,5174,99.6,512,639,532,633,518,900,1257,1488,863,824,1209,583,369,45.6,2108,8462,8219,7820,2628,2161,8219,4025,4194,96.0,2161,968,1193,81.1,10327,9817,510,9817,9385,389,2,0.0,0.0,0.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,510,258,11.0,13.0,0.0,10327,9895,662,28,65,0.0,213,10327,169,76,18,5.0,70,10158,9226,389,2.0,41,0.0,0.0,500,203.0,297,5486,8142,4006,4136
15024,8863,4514,4349,103.8,464,290,542,511,369,1167,988,1364,773,500,1028,506,361,45.9,1549,7515,7314,6976,2250,1895,7314,3797,3517,108.0,1895,929,966,96.2,8863,8635,228,8635,8044,147,0,0.0,0.0,0.0,0.0,412,58,238,0.0,0.0,0,11,105,0.0,0.0,0.0,0.0,0.0,32,228,164,7.0,27.0,0.0,8863,8272,311,7,439,0.0,62,8863,167,70,2,0.0,95,8696,7939,147,0.0,412,0.0,0.0,198,0.0,198,3836,7095,3662,3433
15025,16515,7835,8680,90.3,917,660,1372,704,743,1855,2065,1761,1216,1275,2290,911,746,44.8,3535,13379,12980,12670,4596,3947,12980,6186,6794,91.1,3947,1868,2079,89.9,16515,16204,311,16204,12812,2826,0,0.0,0.0,0.0,0.0,549,87,208,62.0,0.0,0,0,192,0.0,0.0,0.0,0.0,0.0,17,311,184,5.0,24.0,12.0,16515,13111,3042,37,573,0.0,83,16515,204,33,67,35.0,69,16311,12691,2826,0.0,549,0.0,0.0,245,0.0,245,8190,12740,6061,6679
15026,3924,1965,1959,100.3,360,272,246,95,446,429,513,474,308,300,313,94,74,36.4,933,3031,2991,2799,673,481,2991,1492,1499,99.5,481,244,237,103.0,3924,3772,152,3772,3610,70,4,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,88,152,77,1.0,0.0,0.0,3924,3709,194,5,47,6.0,115,3924,76,8,0,0.0,68,3848,3610,70,4.0,0,0.0,18.0,146,21.0,125,1760,2908,1451,1457
15027,2310,1017,1293,78.7,111,124,76,143,65,381,184,339,141,136,250,289,71,47.7,407,1942,1903,1840,678,610,1903,829,1074,77.2,610,217,393,55.2,2310,2243,67,2243,2243,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,67,64,3.0,0.0,0.0,2310,2310,64,3,0,0.0,0,2310,4,4,0,0.0,0,2306,2239,0,0.0,0,0.0,0.0,67,0.0,67,1187,1888,823,1065
15028,169.0,86.0,83.0,103.6,10.0,13.0,0.0,5.0,7.0,17.0,9.0,31.0,8.0,9.0,30.0,20.0,10.0,52.9,24.0,145.0,145.0,136.0,65.0,60.0,145.0,67.0,78.0,85.9,60.0,18.0,42.0,42.9,169.0,169.0,0.0,169.0,139.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,169.0,139.0,28.0,0.0,0.0,0.0,2.0,169.0,12.0,0.0,10.0,0.0,2.0,157.0,129.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,143.0,65.0,78.0
15030,1070,450,620,72.6,61,111,70,28,41,141,160,170,102,70,54,43,19,40.8,245,828,825,787,163,116,825,369,456,80.9,116,38,78,48.7,1070,1036,34,1036,1009,12,0,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,12,34,9,21.0,4.0,0.0,1070,1043,21,21,7,0.0,12,1070,12,0,0,0.0,12,1058,1009,12,0.0,3,0.0,0.0,34,0.0,34,628,825,369,456
15031,492,256,236,108.5,15,17,16,43,43,176,13,85,10,16,23,35,0,29.3,68,424,424,375,58,58,424,204,220,92.7,58,0,58,-,492,492,0,492,367,23,0,0.0,0.0,0.0,0.0,102,0,0,31.0,0.0,0,0,71,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,492,367,23,0,102,0.0,0,492,32,0,0,0.0,32,460,335,23,0.0,102,0.0,0.0,0,0.0,0,230,393,180,213
15033,4590,2101,2489,84.4,297,541,88,167,111,714,322,728,449,459,444,193,77,46.2,1061,3617,3529,3443,1011,714,3529,1607,1922,83.6,714,220,494,44.5,4590,4424,166,4424,3281,1122,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,21,166,112,16.0,0.0,20.0,4590,3427,1254,36,0,0.0,39,4590,179,1,168,0.0,10,4411,3139,1106,0.0,0,0.0,0.0,166,18.0,148,2736,3506,1595,1911
15034,1592,723,869,83.2,48,38,47,102,84,152,179,301,106,149,185,110,91,48.7,162,1446,1430,1330,462,386,1430,629,801,78.5,386,163,223,73.1,1592,1592,0,1592,1497,75,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,0.0,1592,1497,75,0,0,0.0,20,1592,24,20,4,0.0,0,1568,1493,75,0.0,0,0.0,0.0,0,0.0,0,985,1430,629,801
15035,2047,991,1056,93.8,20,112,55,124,65,265,157,360,131,225,312,141,80,51.8,266,1838,1781,1732,673,533,1781,867,914,94.9,533,213,320,66.6,2047,1972,75,1972,1801,142,9,9.0,0.0,0.0,0.0,6,0,0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,14,75,57,0.0,18.0,0.0,2047,1876,199,9,24,0.0,14,2047,0,0,0,0.0,0,2047,1801,142,9.0,6,0.0,14.0,75,0.0,75,1126,1775,867,908
15037,10197,5057,5140,98.4,489,530,509,395,543,1199,1149,1299,658,1166,1230,621,409,47.8,1758,8629,8439,8139,2872,2260,8439,4181,4258,98.2,2260,950,1310,72.5,10197,9903,294,9903,9786,69,1,0.0,0.0,0.0,0.0,23,10,6,7.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,24,294,83,86.0,33.0,0.0,10197,10051,181,94,63,0.0,109,10197,224,72,22,20.0,110,9973,9680,63,0.0,23,0.0,0.0,207,7.0,200,4655,8423,4170,4253
15038,326.0,121.0,205.0,59.0,0.0,40.0,15.0,18.0,0.0,0.0,52.0,24.0,70.0,19.0,37.0,51.0,0.0,55.4,73.0,271.0,253.0,253.0,88.0,88.0,253.0,121.0,132.0,91.7,88.0,26.0,62.0,41.9,326.0,326.0,0.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,326.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,253.0,121.0,132.0
15042,8040,3716,4324,85.9,458,341,432,341,449,826,711,949,494,501,1511,753,274,50.1,1409,6767,6631,6395,2847,2538,6631,2927,3704,79.0,2538,1076,1462,73.6,8040,7909,131,7909,7733,39,13,0.0,0.0,0.0,0.0,9,0,9,0.0,0.0,0,0,0,21.0,0.0,0.0,0.0,21.0,94,131,56,20.0,0.0,51.0,8040,7809,150,88,9,21.0,98,8040,172,17,21,0.0,134,7868,7691,39,0.0,9,21.0,3.0,105,0.0,105,3655,6621,2927,3694
15043,2226,1180,1046,112.8,153,141,59,89,166,228,152,284,283,177,364,127,3,49.4,395,1869,1831,1747,640,494,1831,931,900,103.4,494,319,175,182.3,2226,2166,60,2166,2129,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,35,60,0,16.0,2.0,0.0,2226,2189,2,16,2,5.0,72,2226,20,2,0,0.0,18,2206,2127,2,0.0,0,0.0,17.0,60,37.0,23,864,1823,923,900
15044,28424,14298,14126,101.2,1618,1512,1637,2029,1233,2615,3232,3688,2261,2691,3468,1589,851,46.4,6136,23141,22288,21366,7585,5908,22288,11267,11021,102.2,5908,2693,3215,83.8,28424,27901,523,27901,27111,288,0,0.0,0.0,0.0,0.0,502,350,25,0.0,0.0,14,41,72,0.0,0.0,0.0,0.0,0.0,0,523,141,50.0,158.0,15.0,28424,27619,456,77,660,0.0,147,28424,233,137,56,14.0,26,28191,26954,274,0.0,488,0.0,0.0,475,147.0,328,11029,21957,11076,10881
15045,4458,2208,2250,98.1,290,219,184,218,316,683,504,589,508,180,476,221,70,39.7,847,3746,3611,3510,871,767,3611,1683,1928,87.3,767,285,482,59.1,4458,4340,118,4340,4019,272,23,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,26,0,0,0.0,0.0,0.0,0.0,0.0,0,118,63,38.0,0.0,0.0,4458,4137,335,61,26,0.0,17,4458,307,171,129,0.0,7,4151,3834,197,0.0,26,0.0,0.0,94,17.0,77,2322,3578,1683,1895
15046,2622,1344,1278,105.2,108,136,158,191,48,292,321,336,263,226,341,144,58,47.3,528,2180,2094,2028,688,543,2094,1022,1072,95.3,543,231,312,74.0,2622,2581,41,2581,2476,30,0,0.0,0.0,0.0,0.0,49,41,0,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,26,41,24,3.0,14.0,0.0,2622,2517,54,3,63,0.0,26,2622,113,84,0,13.0,16,2509,2378,18,0.0,49,0.0,26.0,38,0.0,38,1155,2047,984,1063
15047,227.0,67.0,160.0,41.9,0.0,0.0,33.0,0.0,16.0,0.0,63.0,0.0,48.0,32.0,0.0,17.0,18.0,55.0,33.0,194.0,194.0,194.0,35.0,35.0,194.0,50.0,144.0,34.7,35.0,18.0,17.0,105.9,227.0,227.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,194.0,50.0,144.0
15049,915.0,417.0,498.0,83.7,16.0,28.0,23.0,28.0,25.0,112.0,59.0,98.0,139.0,146.0,167.0,58.0,16.0,57.7,73.0,848.0,842.0,820.0,325.0,241.0,842.0,389.0,453.0,85.9,241.0,96.0,145.0,66.2,915.0,909.0,6.0,909.0,886.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,5.0,1.0,0.0,0.0,915.0,892.0,5.0,6.0,10.0,0.0,8.0,915.0,17.0,13.0,0.0,4.0,0.0,898.0,882.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,6.0,508.0,839.0,386.0,453.0
15050,2426,1222,1204,101.5,95,142,147,135,145,308,235,341,212,191,298,171,6,45.2,462,2026,1964,1899,603,475,1964,1022,942,108.5,475,243,232,104.7,2426,2417,9,2417,2410,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,9,9,0.0,0.0,0.0,2426,2419,10,0,0,0.0,6,2426,11,0,0,0.0,11,2415,2405,1,0.0,0,0.0,0.0,9,0.0,9,914,1964,1022,942
15051,464.0,276.0,188.0,146.8,25.0,48.0,13.0,13.0,8.0,34.0,70.0,22.0,28.0,87.0,107.0,9.0,0.0,53.9,99.0,378.0,365.0,365.0,129.0,116.0,365.0,224.0,141.0,158.9,116.0,57.0,59.0,96.6,464.0,454.0,10.0,454.0,401.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,464.0,411.0,53.0,0.0,0.0,0.0,10.0,464.0,0.0,0.0,0.0,0.0,0.0,464.0,401.0,53.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,238.0,365.0,224.0,141.0
15052,2994,1424,1570,90.7,153,96,238,197,191,366,398,363,216,213,331,194,38,42.2,616,2478,2378,2271,702,563,2378,1156,1222,94.6,563,235,328,71.6,2994,2929,65,2929,2827,58,0,0.0,0.0,0.0,0.0,37,5,0,0.0,0.0,0,0,32,0.0,0.0,0.0,0.0,0.0,7,65,18,25.0,1.0,0.0,2994,2892,77,26,38,0.0,27,2994,45,33,12,0.0,0,2949,2786,58,0.0,37,0.0,3.0,65,20.0,45,1359,2373,1156,1217
15053,75.0,34.0,41.0,82.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,31.0,18.0,0.0,0.0,60.8,0.0,75.0,75.0,75.0,27.0,18.0,75.0,34.0,41.0,82.9,18.0,8.0,10.0,80.0,75.0,68.0,7.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,7.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,68.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,41.0,75.0,34.0,41.0
15054,557.0,204.0,353.0,57.8,151.0,42.0,0.0,0.0,24.0,153.0,85.0,0.0,25.0,0.0,26.0,22.0,29.0,29.0,193.0,364.0,364.0,364.0,77.0,77.0,364.0,112.0,252.0,44.4,77.0,13.0,64.0,20.3,557.0,557.0,0.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,557.0,0.0,0.0,0.0,0.0,0.0,557.0,13.0,0.0,0.0,0.0,13.0,544.0,544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,364.0,112.0,252.0
15055,1131,568,563,100.9,74,9,0,0,26,122,128,93,88,154,229,188,20,60.8,83,1048,1048,1048,539,437,1048,508,540,94.1,437,227,210,108.1,1131,1126,5,1126,1126,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,5,0,5.0,0.0,0.0,1131,1131,0,5,0,0.0,0,1131,0,0,0,0.0,0,1131,1126,0,0.0,0,0.0,0.0,5,0.0,5,656,1048,508,540
