ZIP Code,success_score,Sex and Age - Total population,Sex and Age - Total population - Male,Sex and Age - Total population - Female,Sex and Age - Total population - Sex ratio (males per 100 females),Sex and Age - Total population - Under 5 years,Sex and Age - Total population - 5 to 9 years,Sex and Age - Total population - 10 to 14 years,Sex and Age - Total population - 15 to 19 years,Sex and Age - Total population - 20 to 24 years,Sex and Age - Total population - 25 to 34 years,Sex and Age - Total population - 35 to 44 years,Sex and Age - Total population - 45 to 54 years,Sex and Age - Total population - 55 to 59 years,Sex and Age - Total population - 60 to 64 years,Sex and Age - Total population - 65 to 74 years,Sex and Age - Total population - 75 to 84 years,Sex and Age - Total population - 85 years and over,Sex and Age - Total population - Median age (years),Sex and Age - Total population - Under 18 years,Sex and Age - Total population - 16 years and over,Sex and Age - Total population - 18 years and over,Sex and Age - Total population - 21 years and over,Sex and Age - Total population - 62 years and over,Sex and Age - Total population - 65 years and over,Sex and Age - Total population - 18 years and over.1,Sex and Age - Total population - 18 years and over - Male,Sex and Age - Total population - 18 years and over - Female,Sex and Age - Total population - 18 years and over - Sex ratio (males per 100 females),Sex and Age - Total population - 65 years and over.1,Sex and Age - Total population - 65 years and over - Male,Sex and Age - Total population - 65 years and over - Female,Sex and Age - Total population - 65 years and over - Sex ratio (males per 100 females),Race - Total population,Race - Total population - One race,Race - Total population - Two or more races,Race - Total population - One race.1,Race - Total population - One race - White,Race - Total population - One race - Black or African American,Race - Total population - One race - American Indian and Alaska Native,Race - Total population - One race - American Indian and Alaska Native - Cherokee tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Chippewa tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Navajo tribal grouping,Race - Total population - One race - American Indian and Alaska Native - Sioux tribal grouping,Race - Total population - One race - Asian,Race - Total population - One race - Asian - Asian Indian,Race - Total population - One race - Asian - Chinese,Race - Total population - One race - Asian - Filipino,Race - Total population - One race - Asian - Japanese,Race - Total population - One race - Asian - Korean,Race - Total population - One race - Asian - Vietnamese,Race - Total population - One race - Asian - Other Asian,Race - Total population - One race - Native Hawaiian and Other Pacific Islander,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Chamorro,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Samoan,Race - Total population - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Race - Total population - One race - Some other race,Race - Total population - Two or more races.1,Race - Total population - Two or more races - White and Black or African American,Race - Total population - Two or more races - White and American Indian and Alaska Native,Race - Total population - Two or more races - White and Asian,Race - Total population - Two or more races - Black or African American and American Indian and Alaska Native,Race alone or in combination with one or more other races - Total population,Race alone or in combination with one or more other races - Total population - White,Race alone or in combination with one or more other races - Total population - Black or African American,Race alone or in combination with one or more other races - Total population - American Indian and Alaska Native,Race alone or in combination with one or more other races - Total population - Asian,Race alone or in combination with one or more other races - Total population - Native Hawaiian and Other Pacific Islander,Race alone or in combination with one or more other races - Total population - Some other race,Hispanic or Latino and Race - Total population,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race),Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Mexican,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Puerto Rican,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Cuban,Hispanic or Latino and Race - Total population - Hispanic or Latino (of any race) - Other Hispanic or Latino,Hispanic or Latino and Race - Total population - Not Hispanic or Latino,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - White alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Black or African American alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - American Indian and Alaska Native alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Asian alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Some other race alone,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races,Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races - Two races including Some other race,"Hispanic or Latino and Race - Total population - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races",Hispanic or Latino and Race - Total housing units,"Citizen, voting age population - Citizen, 18 and over population","Citizen, voting age population - Citizen, 18 and over population - Male","Citizen, voting age population - Citizen, 18 and over population - Female"
18977,2.0169411764705885,4595.0,2356.0,2239.0,105.2,177.0,315.0,164.0,338.0,185.0,246.0,436.0,463.0,641.0,452.0,806.0,307.0,65.0,54.2,861.0,3926.0,3734.0,3601.0,1406.0,1178.0,3734.0,1906.0,1828.0,104.3,1178.0,574.0,604.0,95.0,4595.0,4400.0,195.0,4400.0,4119.0,78.0,0.0,0.0,0.0,0.0,0.0,203.0,46.0,47.0,14.0,0.0,13.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,72.0,0.0,123.0,0.0,4595.0,4314.0,150.0,0.0,326.0,0.0,0.0,4595.0,22.0,0.0,22.0,0.0,0.0,4573.0,4097.0,78.0,0.0,203.0,0.0,0.0,195.0,0.0,195.0,1808.0,3613.0,1872.0,1741.0
19001,2.0098823529411765,17690.0,8343.0,9347.0,89.3,1335.0,1419.0,1117.0,1121.0,664.0,2167.0,2742.0,2095.0,1206.0,1135.0,1532.0,741.0,416.0,38.7,4540.0,13647.0,13150.0,12578.0,3431.0,2689.0,13150.0,6019.0,7131.0,84.4,2689.0,1110.0,1579.0,70.3,17690.0,16145.0,1545.0,16145.0,12813.0,2203.0,0.0,0.0,0.0,0.0,0.0,560.0,17.0,172.0,38.0,9.0,137.0,151.0,36.0,0.0,0.0,0.0,0.0,0.0,569.0,1545.0,435.0,37.0,293.0,12.0,17690.0,14186.0,2893.0,128.0,853.0,25.0,1280.0,17690.0,1700.0,277.0,352.0,18.0,1053.0,15990.0,12255.0,2141.0,0.0,560.0,0.0,225.0,809.0,24.0,785.0,6700.0,12809.0,5880.0,6929.0
19002,2.020823529411765,30952.0,15311.0,15641.0,97.9,1539.0,1892.0,2181.0,1994.0,1502.0,3272.0,3127.0,5076.0,2071.0,2725.0,3436.0,1369.0,768.0,44.9,7004.0,24827.0,23948.0,22982.0,7089.0,5573.0,23948.0,11618.0,12330.0,94.2,5573.0,2490.0,3083.0,80.8,30952.0,29998.0,954.0,29998.0,24826.0,1531.0,24.0,0.0,0.0,0.0,0.0,3204.0,699.0,723.0,221.0,12.0,1330.0,136.0,83.0,0.0,0.0,0.0,0.0,0.0,413.0,954.0,251.0,136.0,253.0,16.0,30952.0,25712.0,1853.0,183.0,3526.0,10.0,650.0,30952.0,1323.0,257.0,448.0,56.0,562.0,29629.0,24005.0,1527.0,0.0,3204.0,0.0,115.0,778.0,68.0,710.0,12023.0,22675.0,11082.0,11593.0
19003,2.015176470588236,14146.0,6670.0,7476.0,89.2,770.0,921.0,857.0,753.0,882.0,2203.0,2576.0,1476.0,928.0,553.0,1391.0,642.0,194.0,37.4,2896.0,11436.0,11250.0,10679.0,2594.0,2227.0,11250.0,4921.0,6329.0,77.8,2227.0,991.0,1236.0,80.2,14146.0,13404.0,742.0,13404.0,11106.0,1576.0,21.0,15.0,0.0,0.0,0.0,679.0,218.0,169.0,41.0,0.0,161.0,37.0,53.0,0.0,0.0,0.0,0.0,0.0,22.0,742.0,242.0,5.0,219.0,5.0,14146.0,11804.0,1845.0,72.0,937.0,42.0,232.0,14146.0,663.0,319.0,42.0,30.0,272.0,13483.0,10650.0,1574.0,21.0,670.0,0.0,0.0,568.0,69.0,499.0,6223.0,10738.0,4618.0,6120.0
19004,2.031764705882353,9942.0,4694.0,5248.0,89.4,747.0,969.0,843.0,376.0,262.0,970.0,1400.0,986.0,648.0,481.0,1181.0,476.0,603.0,42.2,2876.0,7299.0,7066.0,6992.0,2570.0,2260.0,7066.0,3355.0,3711.0,90.4,2260.0,963.0,1297.0,74.2,9942.0,9633.0,309.0,9633.0,7817.0,1036.0,7.0,0.0,0.0,0.0,0.0,711.0,66.0,362.0,83.0,18.0,109.0,25.0,48.0,18.0,18.0,0.0,0.0,0.0,44.0,309.0,29.0,0.0,149.0,0.0,9942.0,8097.0,1119.0,7.0,860.0,18.0,175.0,9942.0,200.0,38.0,0.0,22.0,140.0,9742.0,7688.0,1010.0,0.0,711.0,18.0,44.0,271.0,68.0,203.0,4243.0,6737.0,3197.0,3540.0
19006,2.0127058823529413,23337.0,11166.0,12171.0,91.7,1015.0,1191.0,1468.0,1717.0,1697.0,1595.0,3040.0,2639.0,2277.0,1499.0,2746.0,1375.0,1078.0,44.8,4839.0,19288.0,18498.0,17697.0,6046.0,5199.0,18498.0,8652.0,9846.0,87.9,5199.0,2171.0,3028.0,71.7,23337.0,22293.0,1044.0,22293.0,18569.0,997.0,4.0,0.0,0.0,0.0,0.0,2544.0,836.0,759.0,47.0,15.0,662.0,176.0,49.0,0.0,0.0,0.0,0.0,0.0,179.0,1044.0,80.0,18.0,615.0,10.0,23337.0,19583.0,1144.0,33.0,3205.0,54.0,437.0,23337.0,484.0,19.0,294.0,106.0,65.0,22853.0,18329.0,997.0,4.0,2537.0,0.0,134.0,852.0,72.0,780.0,8872.0,17160.0,8134.0,9026.0
19007,2.0072,22290.0,10718.0,11572.0,92.6,1485.0,1188.0,1418.0,1112.0,1341.0,3600.0,2739.0,3029.0,1532.0,1362.0,2161.0,935.0,388.0,38.3,4753.0,17930.0,17537.0,17007.0,4291.0,3484.0,17537.0,8443.0,9094.0,92.8,3484.0,1572.0,1912.0,82.2,22290.0,20979.0,1311.0,20979.0,15168.0,4058.0,67.0,0.0,0.0,0.0,0.0,852.0,600.0,8.0,22.0,0.0,2.0,55.0,165.0,0.0,0.0,0.0,0.0,0.0,834.0,1311.0,609.0,186.0,114.0,0.0,22290.0,16467.0,4839.0,425.0,978.0,0.0,1064.0,22290.0,2819.0,270.0,1809.0,0.0,740.0,19471.0,13648.0,3795.0,5.0,852.0,0.0,134.0,1037.0,34.0,1003.0,9398.0,16717.0,8036.0,8681.0
19008,2.0090352941176475,20585.0,10402.0,10183.0,102.2,1535.0,930.0,1314.0,1252.0,1023.0,2265.0,2242.0,2454.0,1380.0,1731.0,2646.0,1209.0,604.0,44.2,4620.0,16419.0,15965.0,15456.0,5572.0,4459.0,15965.0,7949.0,8016.0,99.2,4459.0,2061.0,2398.0,85.9,20585.0,20281.0,304.0,20281.0,17125.0,371.0,84.0,0.0,0.0,0.0,13.0,2456.0,440.0,481.0,71.0,0.0,401.0,457.0,606.0,0.0,0.0,0.0,0.0,0.0,245.0,304.0,62.0,49.0,20.0,0.0,20585.0,17419.0,520.0,189.0,2507.0,11.0,320.0,20585.0,407.0,62.0,64.0,19.0,262.0,20178.0,16827.0,371.0,84.0,2456.0,0.0,187.0,253.0,24.0,229.0,7318.0,15268.0,7438.0,7830.0
19009,2.002823529411765,1090.0,503.0,587.0,85.7,24.0,21.0,67.0,160.0,133.0,66.0,83.0,111.0,95.0,70.0,120.0,80.0,60.0,44.4,172.0,958.0,918.0,767.0,295.0,260.0,918.0,397.0,521.0,76.2,260.0,104.0,156.0,66.7,1090.0,1068.0,22.0,1068.0,1032.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0,0.0,5.0,0.0,1090.0,1046.0,13.0,0.0,13.0,8.0,32.0,1090.0,39.0,8.0,7.0,0.0,24.0,1051.0,1024.0,7.0,0.0,0.0,0.0,0.0,20.0,7.0,13.0,385.0,871.0,378.0,493.0
19010,2.013764705882353,21629.0,9551.0,12078.0,79.1,1040.0,1121.0,1724.0,2140.0,1704.0,2132.0,2436.0,2937.0,1021.0,1293.0,2283.0,1193.0,605.0,39.4,4879.0,17348.0,16750.0,15144.0,4925.0,4081.0,16750.0,6990.0,9760.0,71.6,4081.0,1703.0,2378.0,71.6,21629.0,20527.0,1102.0,20527.0,17274.0,890.0,0.0,0.0,0.0,0.0,0.0,2199.0,592.0,916.0,135.0,47.0,272.0,15.0,222.0,19.0,19.0,0.0,0.0,0.0,145.0,1102.0,315.0,44.0,378.0,37.0,21629.0,18270.0,1362.0,143.0,2677.0,30.0,358.0,21629.0,1239.0,493.0,104.0,99.0,543.0,20390.0,16410.0,868.0,0.0,2199.0,19.0,30.0,864.0,8.0,856.0,8400.0,15503.0,6487.0,9016.0
